l1	phone_l1	l2	phone_l2	surprisal
Romanian	('n',)	Logudorese	n	0.76
Romanian	('n',)	Logudorese	-	3.413
Romanian	('nʲ',)	Logudorese	z	3.423
Romanian	('nʲ',)	Logudorese	ʣ	5.232
Romanian	('o',)	Logudorese	o	3.122
Romanian	('o',)	Logudorese	a	3.643
Romanian	('o̯ˈa',)	Logudorese	ˈo	0.934
Romanian	('o̯ˈa',)	Logudorese	ˈa	5.158
Romanian	('p',)	Logudorese	p	1.058
Romanian	('p',)	Logudorese	-	2.774
Romanian	('r',)	Logudorese	r	0.874
Romanian	('r',)	Logudorese	l	2.441
Romanian	('s',)	Logudorese	s	0.924
Romanian	('s',)	Logudorese	z	4.084
Romanian	('t',)	Logudorese	t	1.075
Romanian	('t',)	Logudorese	ð	2.706
Romanian	('u',)	Logudorese	o	2.269
Romanian	('u',)	Logudorese	u	2.309
Romanian	('v',)	Logudorese	b	1.127
Romanian	('w',)	Logudorese	a	3.075
Romanian	('w',)	Logudorese	β	3.246
Romanian	('z',)	Logudorese	-	2.984
Romanian	('z',)	Logudorese	d	3.159
Romanian	('ŋ',)	Logudorese	ŋ	3.311
Romanian	('ŋ',)	Logudorese	-	3.314
Romanian	('ə',)	Logudorese	a	0.799
Romanian	('ə',)	Logudorese	-	4.109
Romanian	('ɡ',)	Logudorese	ɡ	2.249
Romanian	('ɡ',)	Logudorese	b	3.04
Romanian	('ɨ',)	Logudorese	-	2.633
Romanian	('ɨ',)	Logudorese	ˈe	3.504
Romanian	('ʃ',)	Logudorese	s	0.953
Romanian	('ʒ',)	Logudorese	j	2.771
Romanian	('ʒ',)	Logudorese	z	3.383
Romanian	('ʤ',)	Logudorese	ɡ	1.857
Romanian	('ʤ',)	Logudorese	b	2.703
Romanian	('ʦ',)	Logudorese	t	2.34
Romanian	('ʦ',)	Logudorese	l	3.635
Romanian	('ʧ',)	Logudorese	k	1.385
Romanian	('ʧ',)	Logudorese	ɣ	2.907
Romanian	('ʧʲ',)	Logudorese	b	2.714
Romanian	('ʧʲ',)	Logudorese	t	3.148
Romanian	('ˈa',)	Logudorese	ˈa	0.641
Romanian	('ˈa',)	Logudorese	ˈe	3.76
Romanian	('ˈe',)	Logudorese	ˈe	1.497
Romanian	('ˈe',)	Logudorese	ˈi	2.134
Romanian	('ˈi',)	Logudorese	ˈi	1.076
Romanian	('ˈi',)	Logudorese	ˈe	3.434
Romanian	('ˈo',)	Logudorese	ˈo	1.016
Romanian	('ˈo',)	Logudorese	ˈu	2.726
Romanian	('ˈu',)	Logudorese	ˈu	1.144
Romanian	('ˈu',)	Logudorese	ˈo	2.076
Romanian	('ˈə',)	Logudorese	a	3.103
Romanian	('ˈə',)	Logudorese	ˈi	4.229
Romanian	('ˈɡ',)	Logudorese	ʣ	4.627
Romanian	('ˈɡ',)	Logudorese	-	4.627
Romanian	('ˈɨ',)	Logudorese	ˈa	1.459
Romanian	('ˈɨ',)	Logudorese	ˈe	4.58
Romanian	('-',)	Lombard	ɛ	4.893
Romanian	('-',)	Lombard	-	4.893
Romanian	('a',)	Lombard	ˈa	3.13
Romanian	('a',)	Lombard	a	3.305
Romanian	('b',)	Lombard	b	2.504
Romanian	('b',)	Lombard	ɡ	3.135
Romanian	('d',)	Lombard	d	1.613
Romanian	('d',)	Lombard	t	3.523
Romanian	('e',)	Lombard	-	1.022
Romanian	('e',)	Lombard	a	2.694
Romanian	('e̯ˈa',)	Lombard	ˈe	1.929
Romanian	('e̯ˈa',)	Lombard	ˈɛ	3.352
Romanian	('f',)	Lombard	f	0.861
Romanian	('i',)	Lombard	a	4.063
Romanian	('i',)	Lombard	ɛ	4.066
Romanian	('j',)	Lombard	-	1.352
Romanian	('j',)	Lombard	v	4.056
Romanian	('k',)	Lombard	k	1.054
Romanian	('k',)	Lombard	ʧ	3.711
Romanian	('kʲ',)	Lombard	ʧ	2.448
Romanian	('l',)	Lombard	l	0.946
Romanian	('l',)	Lombard	j	3.207
Romanian	('m',)	Lombard	m	1.091
Romanian	('m',)	Lombard	ɲ	3.741
Romanian	('n',)	Lombard	n	0.961
Romanian	('n',)	Lombard	-	3.121
Romanian	('o',)	Lombard	u	3.152
Romanian	('o',)	Lombard	e	4.106
Romanian	('o̯ˈa',)	Lombard	ˈɔ	3.165
Romanian	('o̯ˈa',)	Lombard	ˈø	3.448
Romanian	('p',)	Lombard	p	1.246
Romanian	('p',)	Lombard	-	3.903
Romanian	('r',)	Lombard	r	0.851
Romanian	('r',)	Lombard	-	2.924
Romanian	('s',)	Lombard	s	0.944
Romanian	('s',)	Lombard	-	3.756
Romanian	('t',)	Lombard	t	1.486
Romanian	('t',)	Lombard	-	2.296
Romanian	('u',)	Lombard	u	2.467
Romanian	('u',)	Lombard	-	3.179
Romanian	('v',)	Lombard	v	1.249
Romanian	('v',)	Lombard	s	5.105
Romanian	('w',)	Lombard	f	2.507
Romanian	('w',)	Lombard	ʃ	4.027
Romanian	('z',)	Lombard	d	3.253
Romanian	('z',)	Lombard	-	3.458
Romanian	('ŋ',)	Lombard	ʤ	3.358
Romanian	('ŋ',)	Lombard	n	3.624
Romanian	('ə',)	Lombard	a	1.125
Romanian	('ə',)	Lombard	-	2.207
Romanian	('ɡ',)	Lombard	ɡ	2.472
Romanian	('ɡ',)	Lombard	ʤ	2.746
Romanian	('ɨ',)	Lombard	-	2.661
Romanian	('ɨ',)	Lombard	a	4.006
Romanian	('ʃ',)	Lombard	s	1.739
Romanian	('ʃ',)	Lombard	ʃ	4.346
Romanian	('ʒ',)	Lombard	ʤ	2.571
Romanian	('ʒ',)	Lombard	-	4.295
Romanian	('ʤ',)	Lombard	ʤ	3.078
Romanian	('ʤ',)	Lombard	k	3.811
Romanian	('ʦ',)	Lombard	s	2.755
Romanian	('ʦ',)	Lombard	l	3.751
Romanian	('ʧ',)	Lombard	s	2.171
Romanian	('ʧ',)	Lombard	ʧ	2.793
Romanian	('ʧʲ',)	Lombard	k	3.621
Romanian	('ʧʲ',)	Lombard	t	4.138
Romanian	('ˈa',)	Lombard	ˈa	1.132
Romanian	('ˈa',)	Lombard	ˈaː	2.834
Romanian	('ˈe',)	Lombard	ˈɛ	1.834
Romanian	('ˈe',)	Lombard	ˈe	2.315
Romanian	('ˈi',)	Lombard	ˈi	1.429
Romanian	('ˈi',)	Lombard	-	2.585
Romanian	('ˈo',)	Lombard	ˈɔ	2.575
Romanian	('ˈo',)	Lombard	ˈøː	2.693
Romanian	('ˈu',)	Lombard	ˈu	1.677
Romanian	('ˈu',)	Lombard	ˈy	3.04
Romanian	('ˈə',)	Lombard	ˈe	3.471
Romanian	('ˈɨ',)	Lombard	ˈa	1.74
Romanian	('ˈɨ',)	Lombard	ˈeː	3.96
Romanian	('-',)	Neapolitan	-	4.568
Romanian	('-',)	Neapolitan	ʃ	4.568
Romanian	('a',)	Neapolitan	a	2.192
Romanian	('a',)	Neapolitan	ə	3.283
Romanian	('b',)	Neapolitan	b	2.621
Romanian	('b',)	Neapolitan	v	2.797
Romanian	('d',)	Neapolitan	d	1.318
Romanian	('d',)	Neapolitan	ɾ	3.163
Romanian	('e',)	Neapolitan	ə	0.441
Romanian	('e',)	Neapolitan	-	4.933
Romanian	('e̯ˈa',)	Neapolitan	ˈi	2.703
Romanian	('e̯ˈa',)	Neapolitan	ˈa	3.007
Romanian	('f',)	Neapolitan	f	0.773
Romanian	('f',)	Neapolitan	ʃ	4.807
Romanian	('i',)	Neapolitan	i	2.047
Romanian	('i',)	Neapolitan	ˈe	3.189
Romanian	('j',)	Neapolitan	j	1.837
Romanian	('j',)	Neapolitan	-	2.175
Romanian	('k',)	Neapolitan	k	0.496
Romanian	('k',)	Neapolitan	ʧ	4.694
Romanian	('kʲ',)	Neapolitan	k	2.119
Romanian	('l',)	Neapolitan	l	1.294
Romanian	('l',)	Neapolitan	j	3.276
Romanian	('m',)	Neapolitan	m	1.074
Romanian	('m',)	Neapolitan	n	4.057
Romanian	('n',)	Neapolitan	n	0.616
Romanian	('n',)	Neapolitan	ŋ	3.964
Romanian	('nʲ',)	Neapolitan	ˈɔ	3.705
Romanian	('nʲ',)	Neapolitan	-	4.997
Romanian	('o',)	Neapolitan	a	3.106
Romanian	('o',)	Neapolitan	ə	3.882
Romanian	('o̯ˈa',)	Neapolitan	ˈɔ	1.732
Romanian	('o̯ˈa',)	Neapolitan	ˈo	3.286
Romanian	('p',)	Neapolitan	p	1.119
Romanian	('p',)	Neapolitan	k	2.904
Romanian	('r',)	Neapolitan	ɾ	1.203
Romanian	('r',)	Neapolitan	l	2.728
Romanian	('s',)	Neapolitan	s	1.181
Romanian	('s',)	Neapolitan	ʃ	2.873
Romanian	('t',)	Neapolitan	t	0.519
Romanian	('t',)	Neapolitan	ʃ	3.804
Romanian	('u',)	Neapolitan	ə	2.349
Romanian	('u',)	Neapolitan	u	2.942
Romanian	('v',)	Neapolitan	v	1.162
Romanian	('v',)	Neapolitan	s	4.402
Romanian	('w',)	Neapolitan	v	2.829
Romanian	('w',)	Neapolitan	n	3.371
Romanian	('z',)	Neapolitan	d	2.404
Romanian	('z',)	Neapolitan	ʎ	3.632
Romanian	('ŋ',)	Neapolitan	ɲ	3.525
Romanian	('ŋ',)	Neapolitan	ʤ	3.783
Romanian	('ə',)	Neapolitan	ə	0.447
Romanian	('ə',)	Neapolitan	-	4.562
Romanian	('ɡ',)	Neapolitan	ɡ	2.43
Romanian	('ɡ',)	Neapolitan	-	3.137
Romanian	('ɨ',)	Neapolitan	-	2.412
Romanian	('ʃ',)	Neapolitan	s	2.535
Romanian	('ʃ',)	Neapolitan	ʃ	3.56
Romanian	('ʒ',)	Neapolitan	j	1.716
Romanian	('ʤ',)	Neapolitan	ʤ	2.096
Romanian	('ʤ',)	Neapolitan	ɲ	3.556
Romanian	('ʦ',)	Neapolitan	ʦ	2.869
Romanian	('ʦ',)	Neapolitan	ʃ	3.823
Romanian	('ʧ',)	Neapolitan	ʃ	1.262
Romanian	('ʧ',)	Neapolitan	-	3.169
Romanian	('ʧʲ',)	Neapolitan	k	2.449
Romanian	('ʧʲ',)	Neapolitan	ʃ	3.795
Romanian	('ˈa',)	Neapolitan	ˈa	0.631
Romanian	('ˈa',)	Neapolitan	-	4.6
Romanian	('ˈe',)	Neapolitan	ˈɛ	1.705
Romanian	('ˈe',)	Neapolitan	ˈe	2.696
Romanian	('ˈi',)	Neapolitan	ˈi	1.009
Romanian	('ˈi',)	Neapolitan	ˈɛ	3.432
Romanian	('ˈo',)	Neapolitan	ˈɔ	1.31
Romanian	('ˈo',)	Neapolitan	ˈu	2.451
Romanian	('ˈu',)	Neapolitan	ˈu	1.357
Romanian	('ˈu',)	Neapolitan	ˈo	2.948
Romanian	('ˈə',)	Neapolitan	ˈe	3.14
Romanian	('ˈə',)	Neapolitan	ˈi	3.308
Romanian	('ˈɡ',)	Neapolitan	-	4.568
Romanian	('ˈɡ',)	Neapolitan	ʃ	4.568
Romanian	('ˈɨ',)	Neapolitan	ˈa	1.215
Romanian	('ˈɨ',)	Neapolitan	j	4.345
Romanian	('-',)	Occitan	ʒ	5.004
Romanian	('-',)	Occitan	ʣ	5.004
Romanian	('a',)	Occitan	a	2.059
Romanian	('a',)	Occitan	e	4.337
Romanian	('b',)	Occitan	b	1.867
Romanian	('b',)	Occitan	β	3.004
Romanian	('d',)	Occitan	d	1.734
Romanian	('d',)	Occitan	-	2.553
Romanian	('e',)	Occitan	-	1.091
Romanian	('e',)	Occitan	e	2.421
Romanian	('e̯ˈa',)	Occitan	ˈe	1.855
Romanian	('e̯ˈa',)	Occitan	ˈɛ	2.772
Romanian	('f',)	Occitan	f	0.926
Romanian	('i',)	Occitan	e	2.28
Romanian	('i',)	Occitan	ˈɛ	3.996
Romanian	('j',)	Occitan	-	1.829
Romanian	('j',)	Occitan	l	3.441
Romanian	('k',)	Occitan	k	0.776
Romanian	('k',)	Occitan	ɣ	4.293
Romanian	('kʲ',)	Occitan	l	2.84
Romanian	('l',)	Occitan	l	0.761
Romanian	('l',)	Occitan	-	3.748
Romanian	('m',)	Occitan	m	0.852
Romanian	('m',)	Occitan	ɲ	4.249
Romanian	('n',)	Occitan	n	0.849
Romanian	('n',)	Occitan	-	2.361
Romanian	('nʲ',)	Occitan	n	3.887
Romanian	('nʲ',)	Occitan	ʒ	5.438
Romanian	('o',)	Occitan	-	3.326
Romanian	('o',)	Occitan	u	4.189
Romanian	('o̯ˈa',)	Occitan	ˈɔ	2.55
Romanian	('o̯ˈa',)	Occitan	ɥ	2.893
Romanian	('p',)	Occitan	p	1.011
Romanian	('p',)	Occitan	-	3.337
Romanian	('r',)	Occitan	ɾ	1.704
Romanian	('r',)	Occitan	r	1.867
Romanian	('s',)	Occitan	s	0.678
Romanian	('s',)	Occitan	z	5.143
Romanian	('t',)	Occitan	t	1.467
Romanian	('t',)	Occitan	-	2.282
Romanian	('u',)	Occitan	u	2.381
Romanian	('u',)	Occitan	e	3.093
Romanian	('v',)	Occitan	v	1.368
Romanian	('v',)	Occitan	b	4.321
Romanian	('w',)	Occitan	w	2.188
Romanian	('w',)	Occitan	-	3.558
Romanian	('z',)	Occitan	d	2.184
Romanian	('z',)	Occitan	v	4.017
Romanian	('ŋ',)	Occitan	ŋ	2.474
Romanian	('ŋ',)	Occitan	ʒ	3.907
Romanian	('ə',)	Occitan	ɔ	0.922
Romanian	('ə',)	Occitan	-	2.289
Romanian	('ɡ',)	Occitan	ɡ	1.928
Romanian	('ɡ',)	Occitan	ɣ	3.312
Romanian	('ɨ',)	Occitan	-	3.351
Romanian	('ɨ',)	Occitan	a	4.046
Romanian	('ʃ',)	Occitan	s	1.55
Romanian	('ʃ',)	Occitan	ɾ	3.925
Romanian	('ʒ',)	Occitan	ʒ	1.96
Romanian	('ʤ',)	Occitan	-	2.469
Romanian	('ʤ',)	Occitan	ʒ	2.782
Romanian	('ʦ',)	Occitan	ʦ	3.271
Romanian	('ʦ',)	Occitan	t	3.274
Romanian	('ʦʲ',)	Occitan	t	3.701
Romanian	('ʦʲ',)	Occitan	ʒ	5.511
Romanian	('ʧ',)	Occitan	s	1.624
Romanian	('ʧ',)	Occitan	ʦ	3.599
Romanian	('ʧʲ',)	Occitan	k	3.402
Romanian	('ʧʲ',)	Occitan	n	4.265
Romanian	('ˈa',)	Occitan	ˈa	0.691
Romanian	('ˈa',)	Occitan	ˈɛ	4.395
Romanian	('ˈe',)	Occitan	ˈɛ	1.636
Romanian	('ˈe',)	Occitan	ˈe	1.75
Romanian	('ˈi',)	Occitan	ˈi	1.19
Romanian	('ˈi',)	Occitan	ˈe	2.844
Romanian	('ˈo',)	Occitan	ˈɔ	1.389
Romanian	('ˈo',)	Occitan	ˈu	3.016
Romanian	('ˈu',)	Occitan	ˈu	2.383
Romanian	('ˈu',)	Occitan	ˈy	2.606
Romanian	('ˈə',)	Occitan	ˈe	3.506
Romanian	('ˈə',)	Occitan	a	4.023
Romanian	('ˈɡ',)	Occitan	ʒ	5.004
Romanian	('ˈɡ',)	Occitan	ʣ	5.004
Romanian	('ˈɨ',)	Occitan	ˈa	1.587
Romanian	('ˈɨ',)	Occitan	u	4.303
Romanian	('-',)	Piedmontese	ɛ	4.795
Romanian	('-',)	Piedmontese	-	4.795
Romanian	('a',)	Piedmontese	a	2.937
Romanian	('a',)	Piedmontese	-	3.72
Romanian	('b',)	Piedmontese	-	2.049
Romanian	('b',)	Piedmontese	b	2.29
Romanian	('d',)	Piedmontese	d	1.193
Romanian	('d',)	Piedmontese	-	2.466
Romanian	('e',)	Piedmontese	-	1.033
Romanian	('e',)	Piedmontese	a	2.842
Romanian	('e̯ˈa',)	Piedmontese	ˈe	1.962
Romanian	('e̯ˈa',)	Piedmontese	j	4.015
Romanian	('f',)	Piedmontese	f	0.761
Romanian	('i',)	Piedmontese	i	2.851
Romanian	('i',)	Piedmontese	a	3.164
Romanian	('j',)	Piedmontese	-	1.246
Romanian	('j',)	Piedmontese	j	2.773
Romanian	('k',)	Piedmontese	k	1.087
Romanian	('k',)	Piedmontese	-	3.109
Romanian	('kʲ',)	Piedmontese	j	2.208
Romanian	('l',)	Piedmontese	l	1.197
Romanian	('l',)	Piedmontese	j	2.477
Romanian	('m',)	Piedmontese	m	1.005
Romanian	('m',)	Piedmontese	-	3.436
Romanian	('n',)	Piedmontese	n	1.199
Romanian	('n',)	Piedmontese	ŋ	1.796
Romanian	('o',)	Piedmontese	-	2.913
Romanian	('o',)	Piedmontese	u	3.784
Romanian	('o̯ˈa',)	Piedmontese	ˈɔ	1.797
Romanian	('o̯ˈa',)	Piedmontese	ˈø	2.586
Romanian	('p',)	Piedmontese	p	1.209
Romanian	('p',)	Piedmontese	-	2.679
Romanian	('r',)	Piedmontese	r	0.624
Romanian	('r',)	Piedmontese	l	3.266
Romanian	('s',)	Piedmontese	s	0.634
Romanian	('s',)	Piedmontese	-	4.194
Romanian	('t',)	Piedmontese	t	1.031
Romanian	('t',)	Piedmontese	-	2.289
Romanian	('u',)	Piedmontese	u	2.349
Romanian	('u',)	Piedmontese	-	2.4
Romanian	('v',)	Piedmontese	v	1.054
Romanian	('w',)	Piedmontese	v	2.571
Romanian	('w',)	Piedmontese	-	2.962
Romanian	('z',)	Piedmontese	v	2.431
Romanian	('z',)	Piedmontese	d	2.885
Romanian	('ŋ',)	Piedmontese	-	3.286
Romanian	('ŋ',)	Piedmontese	ŋ	3.457
Romanian	('ə',)	Piedmontese	a	1.155
Romanian	('ə',)	Piedmontese	-	1.593
Romanian	('ɡ',)	Piedmontese	ɡ	2.157
Romanian	('ɡ',)	Piedmontese	ʤ	2.235
Romanian	('ɨ',)	Piedmontese	-	2.304
Romanian	('ɨ',)	Piedmontese	ˈa	3.824
Romanian	('ʃ',)	Piedmontese	s	1.737
Romanian	('ʃ',)	Piedmontese	z	3.765
Romanian	('ʒ',)	Piedmontese	ʤ	2.188
Romanian	('ʒ',)	Piedmontese	-	3.967
Romanian	('ʤ',)	Piedmontese	ʤ	2.218
Romanian	('ʤ',)	Piedmontese	z	2.632
Romanian	('ʦ',)	Piedmontese	s	2.299
Romanian	('ʦ',)	Piedmontese	t	2.712
Romanian	('ʧ',)	Piedmontese	s	1.256
Romanian	('ʧ',)	Piedmontese	k	3.42
Romanian	('ʧʲ',)	Piedmontese	t	3.249
Romanian	('ʧʲ',)	Piedmontese	k	3.595
Romanian	('ˈa',)	Piedmontese	ˈa	1.493
Romanian	('ˈa',)	Piedmontese	ˈe	1.885
Romanian	('ˈe',)	Piedmontese	ˈɛ	1.344
Romanian	('ˈe',)	Piedmontese	ˈe	2.955
Romanian	('ˈi',)	Piedmontese	ˈi	1.677
Romanian	('ˈi',)	Piedmontese	-	2.687
Romanian	('ˈo',)	Piedmontese	ˈø	1.751
Romanian	('ˈo',)	Piedmontese	ˈɔ	2.277
Romanian	('ˈu',)	Piedmontese	ˈu	1.381
Romanian	('ˈu',)	Piedmontese	ˈy	2.764
Romanian	('ˈə',)	Piedmontese	a	3.284
Romanian	('ˈɡ',)	Piedmontese	ɛ	4.795
Romanian	('ˈɡ',)	Piedmontese	-	4.795
Romanian	('ˈɨ',)	Piedmontese	ˈa	1.356
Romanian	('ˈɨ',)	Piedmontese	ˈɛ	3.311
Romanian	('-',)	Portuguese	ʒ	5.133
Romanian	('-',)	Portuguese	-	5.133
Romanian	('a',)	Portuguese	ɐ	1.877
Romanian	('a',)	Portuguese	i	4.055
Romanian	('b',)	Portuguese	b	2.303
Romanian	('b',)	Portuguese	v	2.807
Romanian	('d',)	Portuguese	d	1.701
Romanian	('d',)	Portuguese	-	3.721
Romanian	('e',)	Portuguese	ɨ	2.058
Romanian	('e',)	Portuguese	-	2.464
Romanian	('e̯ˈa',)	Portuguese	ˈe	2.459
Romanian	('e̯ˈa',)	Portuguese	ɾ	4.429
Romanian	('f',)	Portuguese	f	1.229
Romanian	('f',)	Portuguese	ʃ	3.682
Romanian	('i',)	Portuguese	ɨ	3.284
Romanian	('i',)	Portuguese	ẽ	4.263
Romanian	('j',)	Portuguese	-	2.086
Romanian	('j',)	Portuguese	ʃ	3.81
Romanian	('k',)	Portuguese	k	1.285
Romanian	('k',)	Portuguese	ɣ	2.104
Romanian	('kʲ',)	Portuguese	ʎ	2.525
Romanian	('l',)	Portuguese	l	1.261
Romanian	('l',)	Portuguese	-	2.503
Romanian	('m',)	Portuguese	m	1.046
Romanian	('m',)	Portuguese	-	3.228
Romanian	('n',)	Portuguese	-	1.376
Romanian	('n',)	Portuguese	n	1.769
Romanian	('nʲ',)	Portuguese	ʃ	4.075
Romanian	('nʲ',)	Portuguese	ʒ	5.626
Romanian	('o',)	Portuguese	u	3.789
Romanian	('o',)	Portuguese	ɐ	4.139
Romanian	('o̯ˈa',)	Portuguese	ˈo	2.132
Romanian	('o̯ˈa',)	Portuguese	ˈɔ	2.621
Romanian	('p',)	Portuguese	p	1.189
Romanian	('p',)	Portuguese	j	3.731
Romanian	('r',)	Portuguese	ɾ	0.994
Romanian	('r',)	Portuguese	-	2.64
Romanian	('s',)	Portuguese	s	1.752
Romanian	('s',)	Portuguese	ʃ	1.809
Romanian	('t',)	Portuguese	t	1.08
Romanian	('t',)	Portuguese	ð	2.812
Romanian	('u',)	Portuguese	u	1.804
Romanian	('u',)	Portuguese	-	3.465
Romanian	('v',)	Portuguese	v	1.264
Romanian	('w',)	Portuguese	v	2.891
Romanian	('w',)	Portuguese	-	3.52
Romanian	('z',)	Portuguese	d	2.516
Romanian	('z',)	Portuguese	-	2.814
Romanian	('ŋ',)	Portuguese	ʒ	4.52
Romanian	('ŋ',)	Portuguese	ɲ	4.52
Romanian	('ə',)	Portuguese	ɐ	0.917
Romanian	('ə',)	Portuguese	-	3.181
Romanian	('ɡ',)	Portuguese	ɡ	2.648
Romanian	('ɡ',)	Portuguese	ɣ	3.962
Romanian	('ɨ',)	Portuguese	-	3.469
Romanian	('ɨ',)	Portuguese	ˈɐ̃	4.077
Romanian	('ʃ',)	Portuguese	s	1.785
Romanian	('ʃ',)	Portuguese	ʒ	4.771
Romanian	('ʒ',)	Portuguese	ʒ	2.524
Romanian	('ʤ',)	Portuguese	ʒ	1.929
Romanian	('ʤ',)	Portuguese	-	4.671
Romanian	('ʦ',)	Portuguese	t	2.621
Romanian	('ʦ',)	Portuguese	s	3.199
Romanian	('ʦʲ',)	Portuguese	ð	4.251
Romanian	('ʦʲ',)	Portuguese	ʒ	5.543
Romanian	('ʧ',)	Portuguese	s	1.95
Romanian	('ʧ',)	Portuguese	ʃ	3.269
Romanian	('ʧʲ',)	Portuguese	t	3.64
Romanian	('ʧʲ',)	Portuguese	ˈɲ	4.077
Romanian	('ˈa',)	Portuguese	ˈa	1.106
Romanian	('ˈa',)	Portuguese	ɐ	3.55
Romanian	('ˈe',)	Portuguese	ˈe	2.32
Romanian	('ˈe',)	Portuguese	ˈɛ	2.466
Romanian	('ˈi',)	Portuguese	ˈi	1.568
Romanian	('ˈi',)	Portuguese	ˈẽ	3.656
Romanian	('ˈo',)	Portuguese	ˈo	1.369
Romanian	('ˈo',)	Portuguese	ˈɔ	2.787
Romanian	('ˈu',)	Portuguese	ˈo	2.269
Romanian	('ˈu',)	Portuguese	ˈu	2.276
Romanian	('ˈə',)	Portuguese	ɐ	2.7
Romanian	('ˈə',)	Portuguese	ˈe	3.928
Romanian	('ˈɡ',)	Portuguese	ʒ	5.133
Romanian	('ˈɡ',)	Portuguese	-	5.133
Romanian	('ˈɨ',)	Portuguese	ˈɐ̃	2.006
Romanian	('ˈɨ',)	Portuguese	ˈẽ	3.385
Romanian	('-',)	Romansch	ʒ	4.87
Romanian	('-',)	Romansch	-	4.87
Romanian	('a',)	Romansch	a	3.149
Romanian	('a',)	Romansch	-	4.016
Romanian	('b',)	Romansch	b	2.277
Romanian	('b',)	Romansch	ɡ	2.991
Romanian	('d',)	Romansch	d	1.645
Romanian	('d',)	Romansch	t	4.315
Romanian	('e',)	Romansch	-	1.095
Romanian	('e',)	Romansch	ə	2.426
Romanian	('e̯ˈa',)	Romansch	j	2.302
Romanian	('e̯ˈa',)	Romansch	ˈe	3.28
Romanian	('f',)	Romansch	f	1.067
Romanian	('i',)	Romansch	ə	3.569
Romanian	('i',)	Romansch	ˈeː	3.661
Romanian	('j',)	Romansch	-	2.033
Romanian	('j',)	Romansch	j	2.873
Romanian	('k',)	Romansch	ʨ	1.666
Romanian	('k',)	Romansch	k	2.203
Romanian	('kʲ',)	Romansch	ʎ	2.135
Romanian	('l',)	Romansch	l	1.114
Romanian	('l',)	Romansch	-	3.251
Romanian	('m',)	Romansch	m	1.115
Romanian	('m',)	Romansch	-	3.526
Romanian	('n',)	Romansch	n	0.718
Romanian	('n',)	Romansch	-	3.765
Romanian	('nʲ',)	Romansch	s	4.033
Romanian	('nʲ',)	Romansch	ʒ	5.326
Romanian	('o',)	Romansch	u	3.097
Romanian	('o',)	Romansch	o	3.705
Romanian	('o̯ˈa',)	Romansch	ˈu	2.539
Romanian	('o̯ˈa',)	Romansch	ˈɔ	2.907
Romanian	('p',)	Romansch	p	1.196
Romanian	('p',)	Romansch	ʨ	3.689
Romanian	('r',)	Romansch	r	0.818
Romanian	('r',)	Romansch	l	2.727
Romanian	('s',)	Romansch	s	1.031
Romanian	('s',)	Romansch	ʃ	3.332
Romanian	('t',)	Romansch	t	1.403
Romanian	('t',)	Romansch	-	2.024
Romanian	('u',)	Romansch	u	2.795
Romanian	('u',)	Romansch	-	2.849
Romanian	('v',)	Romansch	v	1.111
Romanian	('w',)	Romansch	f	2.72
Romanian	('w',)	Romansch	w	3.036
Romanian	('z',)	Romansch	d	2.4
Romanian	('z',)	Romansch	ʒ	3.612
Romanian	('ŋ',)	Romansch	ŋ	4.227
Romanian	('ŋ',)	Romansch	ʃ	4.227
Romanian	('ə',)	Romansch	ə	0.951
Romanian	('ə',)	Romansch	-	2.367
Romanian	('ɡ',)	Romansch	ɡ	2.119
Romanian	('ɡ',)	Romansch	j	3.341
Romanian	('ɨ',)	Romansch	-	3.444
Romanian	('ɨ',)	Romansch	ə	4.398
Romanian	('ʃ',)	Romansch	s	2.188
Romanian	('ʃ',)	Romansch	ʃ	2.508
Romanian	('ʒ',)	Romansch	ʥ	2.754
Romanian	('ʤ',)	Romansch	ŋ	3.895
Romanian	('ʤ',)	Romansch	ɡ	4.153
Romanian	('ʦ',)	Romansch	ʧ	3.186
Romanian	('ʦ',)	Romansch	t	4.052
Romanian	('ʦʲ',)	Romansch	t	3.699
Romanian	('ʦʲ',)	Romansch	ʒ	5.508
Romanian	('ʧ',)	Romansch	ʧ	2.212
Romanian	('ʧ',)	Romansch	-	2.57
Romanian	('ʧʲ',)	Romansch	ʨ	3.183
Romanian	('ʧʲ',)	Romansch	t	4.567
Romanian	('ˈa',)	Romansch	ˈa	1.213
Romanian	('ˈa',)	Romansch	ˈaː	2.634
Romanian	('ˈe',)	Romansch	ˈɛ	1.828
Romanian	('ˈe',)	Romansch	ˈa	2.717
Romanian	('ˈi',)	Romansch	ˈi	1.529
Romanian	('ˈi',)	Romansch	j	3.625
Romanian	('ˈo',)	Romansch	ˈɔ	1.926
Romanian	('ˈo',)	Romansch	ˈu	2.401
Romanian	('ˈu',)	Romansch	ˈu	1.149
Romanian	('ˈu',)	Romansch	ˈi	3.073
Romanian	('ˈə',)	Romansch	ə	3.796
Romanian	('ˈə',)	Romansch	j	4.317
Romanian	('ˈɨ',)	Romansch	ˈa	2.084
Romanian	('ˈɨ',)	Romansch	-	4.385
Romanian	('-',)	Sicilian	-	4.955
Romanian	('-',)	Sicilian	ʃ	4.955
Romanian	('a',)	Sicilian	a	2.093
Romanian	('b',)	Sicilian	b	1.735
Romanian	('b',)	Sicilian	v	2.952
Romanian	('d',)	Sicilian	d	1.786
