l1	phone_l1	l2	phone_l2	surprisal
El Nayar Cora	('ʔ',)	Southeastern Tepehuan	ʔ	2.274
El Nayar Cora	('ʦ',)	Southeastern Tepehuan	d	3.648
El Nayar Cora	('ʦ',)	Southeastern Tepehuan	ɨː	5.29
El Nayar Cora	('ʧ',)	Southeastern Tepehuan	k	3.569
El Nayar Cora	('ʧ',)	Southeastern Tepehuan	ɲ	3.798
El Nayar Cora	('-',)	Southern Paiute	nː	4.463
El Nayar Cora	('-',)	Southern Paiute	ɨː	4.463
El Nayar Cora	('a',)	Southern Paiute	-	1.472
El Nayar Cora	('a',)	Southern Paiute	a	1.943
El Nayar Cora	('ai̯̯',)	Southern Paiute	-	3.831
El Nayar Cora	('ai̯̯',)	Southern Paiute	a	4.177
El Nayar Cora	('au̯̯',)	Southern Paiute	æ	3.531
El Nayar Cora	('au̯̯',)	Southern Paiute	nː	5.599
El Nayar Cora	('aː',)	Southern Paiute	aː	4.082
El Nayar Cora	('aː',)	Southern Paiute	ɨ	4.599
El Nayar Cora	('b',)	Southern Paiute	-	4.139
El Nayar Cora	('b',)	Southern Paiute	k	4.914
El Nayar Cora	('c',)	Southern Paiute	-	3.593
El Nayar Cora	('c',)	Southern Paiute	n	4.114
El Nayar Cora	('e',)	Southern Paiute	-	2.127
El Nayar Cora	('e',)	Southern Paiute	i	3.612
El Nayar Cora	('ei̯',)	Southern Paiute	o	3.764
El Nayar Cora	('ei̯',)	Southern Paiute	nː	5.315
El Nayar Cora	('ei̯ː',)	Southern Paiute	uː	3.531
El Nayar Cora	('ei̯ː',)	Southern Paiute	nː	5.599
El Nayar Cora	('ei̯̯',)	Southern Paiute	ai̯̯	3.531
El Nayar Cora	('ei̯̯',)	Southern Paiute	nː	5.599
El Nayar Cora	('eː',)	Southern Paiute	nː	4.463
El Nayar Cora	('eː',)	Southern Paiute	ɨː	4.463
El Nayar Cora	('e̠',)	Southern Paiute	i	3.838
El Nayar Cora	('e̠',)	Southern Paiute	a	4.872
El Nayar Cora	('h',)	Southern Paiute	-	2.002
El Nayar Cora	('h',)	Southern Paiute	p	3.168
El Nayar Cora	('i',)	Southern Paiute	-	1.927
El Nayar Cora	('i',)	Southern Paiute	i	2.963
El Nayar Cora	('iː',)	Southern Paiute	-	3.304
El Nayar Cora	('iː',)	Southern Paiute	nː	5.634
El Nayar Cora	('i̠',)	Southern Paiute	nː	4.463
El Nayar Cora	('i̠',)	Southern Paiute	ɨː	4.463
El Nayar Cora	('j',)	Southern Paiute	-	3.445
El Nayar Cora	('j',)	Southern Paiute	o	4.045
El Nayar Cora	('k',)	Southern Paiute	k	2.495
El Nayar Cora	('k',)	Southern Paiute	-	3.065
El Nayar Cora	('kʷ',)	Southern Paiute	t	3.764
El Nayar Cora	('kʷ',)	Southern Paiute	nː	5.315
El Nayar Cora	('l',)	Southern Paiute	nː	4.463
El Nayar Cora	('l',)	Southern Paiute	ɨː	4.463
El Nayar Cora	('m',)	Southern Paiute	-	1.826
El Nayar Cora	('m',)	Southern Paiute	p	4.694
El Nayar Cora	('n',)	Southern Paiute	-	2.126
El Nayar Cora	('n',)	Southern Paiute	n	3.044
El Nayar Cora	('nʲ',)	Southern Paiute	mː	3.813
El Nayar Cora	('nʲ',)	Southern Paiute	-	4.847
El Nayar Cora	('p',)	Southern Paiute	w	3.678
El Nayar Cora	('p',)	Southern Paiute	-	3.937
El Nayar Cora	('r',)	Southern Paiute	-	1.739
El Nayar Cora	('r',)	Southern Paiute	n	3.66
El Nayar Cora	('s',)	Southern Paiute	-	2.876
El Nayar Cora	('s',)	Southern Paiute	v	3.89
El Nayar Cora	('t',)	Southern Paiute	-	1.418
El Nayar Cora	('t',)	Southern Paiute	t	4.123
El Nayar Cora	('tʲ',)	Southern Paiute	-	3.259
El Nayar Cora	('tʲ',)	Southern Paiute	n	4.042
El Nayar Cora	('u',)	Southern Paiute	-	1.789
El Nayar Cora	('u',)	Southern Paiute	o	2.869
El Nayar Cora	('u̠',)	Southern Paiute	nː	4.463
El Nayar Cora	('u̠',)	Southern Paiute	ɨː	4.463
El Nayar Cora	('u̯a',)	Southern Paiute	nː	4.463
El Nayar Cora	('u̯a',)	Southern Paiute	ɨː	4.463
El Nayar Cora	('u̯aː',)	Southern Paiute	i̯eː	4.113
El Nayar Cora	('u̯aː',)	Southern Paiute	nː	4.889
El Nayar Cora	('v',)	Southern Paiute	-	2.88
El Nayar Cora	('v',)	Southern Paiute	p	4.505
El Nayar Cora	('w',)	Southern Paiute	-	1.825
El Nayar Cora	('w',)	Southern Paiute	ɨ	2.902
El Nayar Cora	('y',)	Southern Paiute	o	3.966
El Nayar Cora	('y',)	Southern Paiute	n	4.483
El Nayar Cora	('ɑ',)	Southern Paiute	nː	3.838
El Nayar Cora	('ɑ',)	Southern Paiute	n	4.872
El Nayar Cora	('ɨ',)	Southern Paiute	u	2.56
El Nayar Cora	('ɨ',)	Southern Paiute	a	3.833
El Nayar Cora	('ɨi̯̯',)	Southern Paiute	nː	4.463
El Nayar Cora	('ɨi̯̯',)	Southern Paiute	ɨː	4.463
El Nayar Cora	('ɨː',)	Southern Paiute	aː	4.346
El Nayar Cora	('ɨː',)	Southern Paiute	nː	4.605
El Nayar Cora	('ɯ',)	Southern Paiute	u	3.039
El Nayar Cora	('ɯ',)	Southern Paiute	-	4.093
El Nayar Cora	('ʃ',)	Southern Paiute	-	3.273
El Nayar Cora	('ʃ',)	Southern Paiute	p	3.639
El Nayar Cora	('ʔ',)	Southern Paiute	-	1.135
El Nayar Cora	('ʔ',)	Southern Paiute	ʔ	4.157
El Nayar Cora	('ʦ',)	Southern Paiute	t	2.854
El Nayar Cora	('ʦ',)	Southern Paiute	m	5.705
El Nayar Cora	('ʧ',)	Southern Paiute	t	3.578
El Nayar Cora	('ʧ',)	Southern Paiute	-	4.27
El Nayar Cora	('-',)	Teguima	nː	4.557
El Nayar Cora	('-',)	Teguima	ui̯̯	4.557
El Nayar Cora	('a',)	Teguima	-	1.376
El Nayar Cora	('a',)	Teguima	a	1.715
El Nayar Cora	('ai̯̯',)	Teguima	-	3.625
El Nayar Cora	('ai̯̯',)	Teguima	ai̯̯	4.226
El Nayar Cora	('au̯̯',)	Teguima	nː	4.557
El Nayar Cora	('au̯̯',)	Teguima	ui̯̯	4.557
El Nayar Cora	('aː',)	Teguima	u̯a	3.781
El Nayar Cora	('aː',)	Teguima	-	4.039
El Nayar Cora	('b',)	Teguima	k	4.025
El Nayar Cora	('b',)	Teguima	n	4.025
El Nayar Cora	('c',)	Teguima	w	4.257
El Nayar Cora	('c',)	Teguima	nː	4.774
El Nayar Cora	('e',)	Teguima	e	1.888
El Nayar Cora	('e',)	Teguima	-	3.165
El Nayar Cora	('ei̯',)	Teguima	nː	4.557
El Nayar Cora	('ei̯',)	Teguima	ui̯̯	4.557
El Nayar Cora	('ei̯ː',)	Teguima	ui̯̯	4.407
El Nayar Cora	('ei̯ː',)	Teguima	nː	4.665
El Nayar Cora	('ei̯̯',)	Teguima	nː	4.557
El Nayar Cora	('ei̯̯',)	Teguima	ui̯̯	4.557
El Nayar Cora	('eː',)	Teguima	a	3.155
El Nayar Cora	('eː',)	Teguima	ø	3.652
El Nayar Cora	('e̠',)	Teguima	e	4.107
El Nayar Cora	('e̠',)	Teguima	nː	4.883
El Nayar Cora	('h',)	Teguima	-	2.447
El Nayar Cora	('h',)	Teguima	b	2.716
El Nayar Cora	('i',)	Teguima	-	1.579
El Nayar Cora	('i',)	Teguima	i	2.795
El Nayar Cora	('iː',)	Teguima	i	4.161
El Nayar Cora	('iː',)	Teguima	-	4.161
El Nayar Cora	('i̠',)	Teguima	-	3.658
El Nayar Cora	('i̠',)	Teguima	nː	5.209
El Nayar Cora	('j',)	Teguima	-	3.59
El Nayar Cora	('j',)	Teguima	w	4.111
El Nayar Cora	('k',)	Teguima	-	2.448
El Nayar Cora	('k',)	Teguima	m	2.71
El Nayar Cora	('kʷ',)	Teguima	nː	4.557
El Nayar Cora	('kʷ',)	Teguima	ui̯̯	4.557
El Nayar Cora	('l',)	Teguima	nː	4.557
El Nayar Cora	('l',)	Teguima	ui̯̯	4.557
El Nayar Cora	('m',)	Teguima	m	2.466
El Nayar Cora	('m',)	Teguima	-	2.975
El Nayar Cora	('n',)	Teguima	-	1.669
El Nayar Cora	('n',)	Teguima	n	2.618
El Nayar Cora	('nʲ',)	Teguima	v	2.985
El Nayar Cora	('p',)	Teguima	ʧ	3.225
El Nayar Cora	('p',)	Teguima	-	3.381
El Nayar Cora	('r',)	Teguima	-	1.252
El Nayar Cora	('r',)	Teguima	d	4.305
El Nayar Cora	('s',)	Teguima	s	3.829
El Nayar Cora	('s',)	Teguima	r	4.117
El Nayar Cora	('t',)	Teguima	-	3.026
El Nayar Cora	('t',)	Teguima	t	3.55
El Nayar Cora	('tʲ',)	Teguima	t	2.488
El Nayar Cora	('tʲ',)	Teguima	tː	3.625
El Nayar Cora	('u',)	Teguima	o	2.978
El Nayar Cora	('u',)	Teguima	-	3.542
El Nayar Cora	('u̠',)	Teguima	-	3.508
El Nayar Cora	('u̠',)	Teguima	nː	5.318
El Nayar Cora	('u̯a',)	Teguima	nː	4.557
El Nayar Cora	('u̯a',)	Teguima	ui̯̯	4.557
El Nayar Cora	('u̯aː',)	Teguima	u	3.358
El Nayar Cora	('u̯aː',)	Teguima	nː	5.426
El Nayar Cora	('v',)	Teguima	ɡ	3.721
El Nayar Cora	('v',)	Teguima	d	4.497
El Nayar Cora	('w',)	Teguima	-	1.412
El Nayar Cora	('w',)	Teguima	e	2.954
El Nayar Cora	('y',)	Teguima	-	2.543
El Nayar Cora	('ɑ',)	Teguima	w	4.107
El Nayar Cora	('ɑ',)	Teguima	nː	4.883
El Nayar Cora	('ɨ',)	Teguima	u	2.231
El Nayar Cora	('ɨ',)	Teguima	-	2.599
El Nayar Cora	('ɨi̯̯',)	Teguima	o	4.107
El Nayar Cora	('ɨi̯̯',)	Teguima	nː	4.883
El Nayar Cora	('ɨː',)	Teguima	-	4.407
El Nayar Cora	('ɨː',)	Teguima	nː	4.665
El Nayar Cora	('ɯ',)	Teguima	e	4.421
El Nayar Cora	('ɯ',)	Teguima	-	4.421
El Nayar Cora	('ʃ',)	Teguima	s	3.833
El Nayar Cora	('ʃ',)	Teguima	ʧ	3.833
El Nayar Cora	('ʔ',)	Teguima	-	1.11
El Nayar Cora	('ʔ',)	Teguima	t	3.18
El Nayar Cora	('ʦ',)	Teguima	s	3.135
El Nayar Cora	('ʧ',)	Teguima	-	3.164
El Nayar Cora	('ʧ',)	Teguima	u	4.635
El Nayar Cora	('-',)	Tetelcingo Nahuatl	eː	4.514
El Nayar Cora	('-',)	Tetelcingo Nahuatl	ei̯̯	4.514
El Nayar Cora	('a',)	Tetelcingo Nahuatl	-	1.306
El Nayar Cora	('a',)	Tetelcingo Nahuatl	a	1.982
El Nayar Cora	('ai̯̯',)	Tetelcingo Nahuatl	e	3.726
El Nayar Cora	('ai̯̯',)	Tetelcingo Nahuatl	u	3.726
El Nayar Cora	('au̯̯',)	Tetelcingo Nahuatl	o	4.343
El Nayar Cora	('au̯̯',)	Tetelcingo Nahuatl	eː	4.602
El Nayar Cora	('aː',)	Tetelcingo Nahuatl	ø	2.522
El Nayar Cora	('b',)	Tetelcingo Nahuatl	-	4.343
El Nayar Cora	('b',)	Tetelcingo Nahuatl	eː	4.602
El Nayar Cora	('c',)	Tetelcingo Nahuatl	ʧ	3.524
El Nayar Cora	('c',)	Tetelcingo Nahuatl	k	3.783
El Nayar Cora	('e',)	Tetelcingo Nahuatl	iː	2.151
El Nayar Cora	('e',)	Tetelcingo Nahuatl	-	2.181
El Nayar Cora	('ei̯',)	Tetelcingo Nahuatl	i̯e	3.626
El Nayar Cora	('ei̯',)	Tetelcingo Nahuatl	-	4.143
El Nayar Cora	('ei̯ː',)	Tetelcingo Nahuatl	eː	4.514
El Nayar Cora	('ei̯ː',)	Tetelcingo Nahuatl	ei̯̯	4.514
El Nayar Cora	('ei̯̯',)	Tetelcingo Nahuatl	o	3.44
El Nayar Cora	('ei̯̯',)	Tetelcingo Nahuatl	i̯e	4.474
El Nayar Cora	('eː',)	Tetelcingo Nahuatl	iː	3.204
El Nayar Cora	('eː',)	Tetelcingo Nahuatl	ɑ	3.663
El Nayar Cora	('e̠',)	Tetelcingo Nahuatl	-	1.89
El Nayar Cora	('h',)	Tetelcingo Nahuatl	-	1.147
El Nayar Cora	('h',)	Tetelcingo Nahuatl	n	4.725
El Nayar Cora	('i',)	Tetelcingo Nahuatl	-	1.796
El Nayar Cora	('i',)	Tetelcingo Nahuatl	iː	1.993
El Nayar Cora	('iː',)	Tetelcingo Nahuatl	iː	3.318
El Nayar Cora	('iː',)	Tetelcingo Nahuatl	-	3.835
El Nayar Cora	('i̠',)	Tetelcingo Nahuatl	e	3.661
El Nayar Cora	('i̠',)	Tetelcingo Nahuatl	eː	4.953
El Nayar Cora	('j',)	Tetelcingo Nahuatl	-	3.196
El Nayar Cora	('j',)	Tetelcingo Nahuatl	h	3.72
El Nayar Cora	('k',)	Tetelcingo Nahuatl	k	2.923
El Nayar Cora	('k',)	Tetelcingo Nahuatl	-	3.143
El Nayar Cora	('kʷ',)	Tetelcingo Nahuatl	kʷ	3.319
El Nayar Cora	('kʷ',)	Tetelcingo Nahuatl	eː	5.129
El Nayar Cora	('l',)	Tetelcingo Nahuatl	eː	4.514
El Nayar Cora	('l',)	Tetelcingo Nahuatl	ei̯̯	4.514
El Nayar Cora	('m',)	Tetelcingo Nahuatl	m	1.818
El Nayar Cora	('m',)	Tetelcingo Nahuatl	t	3.461
El Nayar Cora	('n',)	Tetelcingo Nahuatl	-	1.728
El Nayar Cora	('n',)	Tetelcingo Nahuatl	n	2.769
El Nayar Cora	('nʲ',)	Tetelcingo Nahuatl	b	3.448
El Nayar Cora	('nʲ',)	Tetelcingo Nahuatl	h	3.711
El Nayar Cora	('p',)	Tetelcingo Nahuatl	-	2.414
El Nayar Cora	('p',)	Tetelcingo Nahuatl	t	2.501
El Nayar Cora	('r',)	Tetelcingo Nahuatl	-	1.815
El Nayar Cora	('r',)	Tetelcingo Nahuatl	s	3.314
El Nayar Cora	('s',)	Tetelcingo Nahuatl	s	2.697
El Nayar Cora	('s',)	Tetelcingo Nahuatl	-	3.976
El Nayar Cora	('t',)	Tetelcingo Nahuatl	-	2.388
El Nayar Cora	('t',)	Tetelcingo Nahuatl	t͡ɬ	2.413
El Nayar Cora	('tʲ',)	Tetelcingo Nahuatl	t	1.444
El Nayar Cora	('u',)	Tetelcingo Nahuatl	-	2.038
El Nayar Cora	('u',)	Tetelcingo Nahuatl	o	2.714
El Nayar Cora	('u̠',)	Tetelcingo Nahuatl	ɑ	4.002
El Nayar Cora	('u̠',)	Tetelcingo Nahuatl	eː	4.777
El Nayar Cora	('u̯a',)	Tetelcingo Nahuatl	l	3.319
El Nayar Cora	('u̯a',)	Tetelcingo Nahuatl	eː	5.129
El Nayar Cora	('u̯aː',)	Tetelcingo Nahuatl	ɔ	3.319
El Nayar Cora	('u̯aː',)	Tetelcingo Nahuatl	eː	5.129
El Nayar Cora	('v',)	Tetelcingo Nahuatl	k	3.502
El Nayar Cora	('v',)	Tetelcingo Nahuatl	-	4.106
El Nayar Cora	('w',)	Tetelcingo Nahuatl	-	1.813
El Nayar Cora	('w',)	Tetelcingo Nahuatl	ø	3.734
El Nayar Cora	('y',)	Tetelcingo Nahuatl	-	2.732
El Nayar Cora	('y',)	Tetelcingo Nahuatl	j	3.515
El Nayar Cora	('ɑ',)	Tetelcingo Nahuatl	-	2.614
El Nayar Cora	('ɑ',)	Tetelcingo Nahuatl	i	3.314
El Nayar Cora	('ɑu̯̯',)	Tetelcingo Nahuatl	eː	4.514
El Nayar Cora	('ɑu̯̯',)	Tetelcingo Nahuatl	ei̯̯	4.514
El Nayar Cora	('ɨ',)	Tetelcingo Nahuatl	-	2.227
El Nayar Cora	('ɨ',)	Tetelcingo Nahuatl	iː	2.291
El Nayar Cora	('ɨi̯̯',)	Tetelcingo Nahuatl	o	3.49
El Nayar Cora	('ɨi̯̯',)	Tetelcingo Nahuatl	eː	5.041
El Nayar Cora	('ɨː',)	Tetelcingo Nahuatl	e	3.165
El Nayar Cora	('ɨː',)	Tetelcingo Nahuatl	-	4.974
El Nayar Cora	('ɯ',)	Tetelcingo Nahuatl	eː	3.37
El Nayar Cora	('ɯ',)	Tetelcingo Nahuatl	ɑ	3.77
El Nayar Cora	('ʃ',)	Tetelcingo Nahuatl	j	2.741
El Nayar Cora	('ʃ',)	Tetelcingo Nahuatl	-	2.999
El Nayar Cora	('ʔ',)	Tetelcingo Nahuatl	t͡ɬ	2.018
El Nayar Cora	('ʔ',)	Tetelcingo Nahuatl	-	2.394
El Nayar Cora	('ʦ',)	Tetelcingo Nahuatl	ʧ	3.264
El Nayar Cora	('ʦ',)	Tetelcingo Nahuatl	ʦ	4.903
El Nayar Cora	('ʧ',)	Tetelcingo Nahuatl	t	3.209
El Nayar Cora	('ʧ',)	Tetelcingo Nahuatl	-	3.984
El Nayar Cora	('β',)	Tetelcingo Nahuatl	eː	4.514
El Nayar Cora	('β',)	Tetelcingo Nahuatl	ei̯̯	4.514
El Nayar Cora	('-',)	Tohono O'odham	b	4.667
El Nayar Cora	('-',)	Tohono O'odham	ɨː	4.667
El Nayar Cora	('a',)	Tohono O'odham	-	0.924
El Nayar Cora	('a',)	Tohono O'odham	a	2.994
El Nayar Cora	('ai̯̯',)	Tohono O'odham	-	3.6
El Nayar Cora	('ai̯̯',)	Tohono O'odham	iː	3.859
El Nayar Cora	('au̯̯',)	Tohono O'odham	a	3.111
El Nayar Cora	('aː',)	Tohono O'odham	ɨ	4.088
El Nayar Cora	('aː',)	Tohono O'odham	i	4.175
El Nayar Cora	('b',)	Tohono O'odham	p	3.63
El Nayar Cora	('b',)	Tohono O'odham	b	5.181
El Nayar Cora	('c',)	Tohono O'odham	k	3.189
El Nayar Cora	('c',)	Tohono O'odham	l	3.28
El Nayar Cora	('e',)	Tohono O'odham	-	1.1
El Nayar Cora	('e',)	Tohono O'odham	a	3.658
El Nayar Cora	('ei̯',)	Tohono O'odham	ɨi̯̯	3.63
El Nayar Cora	('ei̯',)	Tohono O'odham	b	5.181
El Nayar Cora	('ei̯ː',)	Tohono O'odham	iː	3.111
El Nayar Cora	('ei̯̯',)	Tohono O'odham	ɯ	2.446
El Nayar Cora	('eː',)	Tohono O'odham	i	3.481
El Nayar Cora	('eː',)	Tohono O'odham	-	4.151
El Nayar Cora	('e̠',)	Tohono O'odham	ɑi̯̯	3.675
El Nayar Cora	('e̠',)	Tohono O'odham	-	4.45
El Nayar Cora	('h',)	Tohono O'odham	w	1.71
El Nayar Cora	('h',)	Tohono O'odham	-	2.148
El Nayar Cora	('i',)	Tohono O'odham	-	1.516
El Nayar Cora	('i',)	Tohono O'odham	i	1.766
El Nayar Cora	('iː',)	Tohono O'odham	-	3.658
El Nayar Cora	('iː',)	Tohono O'odham	i	4.434
El Nayar Cora	('i̠',)	Tohono O'odham	aː	3.617
El Nayar Cora	('i̠',)	Tohono O'odham	b	5.139
El Nayar Cora	('j',)	Tohono O'odham	o	3.582
El Nayar Cora	('j',)	Tohono O'odham	ɨː	3.841
El Nayar Cora	('k',)	Tohono O'odham	-	1.486
El Nayar Cora	('k',)	Tohono O'odham	k	3.289
El Nayar Cora	('kʷ',)	Tohono O'odham	b	3.558
El Nayar Cora	('kʷ',)	Tohono O'odham	k	4.85
El Nayar Cora	('l',)	Tohono O'odham	b	4.667
El Nayar Cora	('l',)	Tohono O'odham	ɨː	4.667
El Nayar Cora	('m',)	Tohono O'odham	m	1.759
El Nayar Cora	('m',)	Tohono O'odham	-	2.898
El Nayar Cora	('n',)	Tohono O'odham	-	2.066
El Nayar Cora	('n',)	Tohono O'odham	n	3.057
El Nayar Cora	('nʲ',)	Tohono O'odham	n	3.37
El Nayar Cora	('nʲ',)	Tohono O'odham	b	3.887
El Nayar Cora	('p',)	Tohono O'odham	s	3.459
El Nayar Cora	('p',)	Tohono O'odham	d	3.462
El Nayar Cora	('r',)	Tohono O'odham	-	1.671
El Nayar Cora	('r',)	Tohono O'odham	ɡ	3.834
El Nayar Cora	('s',)	Tohono O'odham	h	2.491
El Nayar Cora	('s',)	Tohono O'odham	ɡ	3.156
El Nayar Cora	('t',)	Tohono O'odham	-	2.27
El Nayar Cora	('t',)	Tohono O'odham	s	3.383
El Nayar Cora	('tʲ',)	Tohono O'odham	ʧ	1.503
El Nayar Cora	('u',)	Tohono O'odham	-	2.136
El Nayar Cora	('u',)	Tohono O'odham	o	2.694
El Nayar Cora	('u̠',)	Tohono O'odham	aː	3.645
El Nayar Cora	('u̠',)	Tohono O'odham	i	4.937
El Nayar Cora	('u̯a',)	Tohono O'odham	i	3.803
El Nayar Cora	('u̯a',)	Tohono O'odham	b	5.095
El Nayar Cora	('u̯aː',)	Tohono O'odham	i	3.803
El Nayar Cora	('u̯aː',)	Tohono O'odham	b	5.095
El Nayar Cora	('v',)	Tohono O'odham	-	3.4
El Nayar Cora	('v',)	Tohono O'odham	ɡ	4.692
El Nayar Cora	('w',)	Tohono O'odham	-	1.714
El Nayar Cora	('w',)	Tohono O'odham	aː	3.024
El Nayar Cora	('y',)	Tohono O'odham	i	3.37
El Nayar Cora	('y',)	Tohono O'odham	-	3.887
El Nayar Cora	('ɑ',)	Tohono O'odham	ɯ	3.688
El Nayar Cora	('ɑ',)	Tohono O'odham	ɑ	4.464
El Nayar Cora	('ɑu̯̯',)	Tohono O'odham	ɑ	4.494
El Nayar Cora	('ɑu̯̯',)	Tohono O'odham	b	4.753
El Nayar Cora	('ɨ',)	Tohono O'odham	-	1.79
El Nayar Cora	('ɨ',)	Tohono O'odham	u	3.639
El Nayar Cora	('ɨi̯̯',)	Tohono O'odham	-	3.63
El Nayar Cora	('ɨi̯̯',)	Tohono O'odham	b	5.181
El Nayar Cora	('ɨː',)	Tohono O'odham	u	3.111
El Nayar Cora	('ɯ',)	Tohono O'odham	ɯ	3.441
El Nayar Cora	('ɯ',)	Tohono O'odham	-	4.103
El Nayar Cora	('ʃ',)	Tohono O'odham	s	3.374
El Nayar Cora	('ʃ',)	Tohono O'odham	-	3.724
El Nayar Cora	('ʔ',)	Tohono O'odham	-	1.939
El Nayar Cora	('ʔ',)	Tohono O'odham	ʔ	2.6
El Nayar Cora	('ʦ',)	Tohono O'odham	s	2.583
El Nayar Cora	('ʦ',)	Tohono O'odham	w	3.712
El Nayar Cora	('ʧ',)	Tohono O'odham	k	2.94
El Nayar Cora	('ʧ',)	Tohono O'odham	t	3.982
El Nayar Cora	('β',)	Tohono O'odham	ʧː	4.494
El Nayar Cora	('β',)	Tohono O'odham	b	4.753
El Nayar Cora	('-',)	Tongva	eː	4.701
El Nayar Cora	('-',)	Tongva	ɑ̠	4.701
El Nayar Cora	('a',)	Tongva	-	1.336
El Nayar Cora	('a',)	Tongva	a	2.939
El Nayar Cora	('ai̯̯',)	Tongva	-	3.79
El Nayar Cora	('ai̯̯',)	Tongva	aː	5.341
El Nayar Cora	('au̯̯',)	Tongva	eː	4.701
El Nayar Cora	('au̯̯',)	Tongva	ɑ̠	4.701
El Nayar Cora	('aː',)	Tongva	oi̯̯	3.629
El Nayar Cora	('aː',)	Tongva	eː	5.439
El Nayar Cora	('b',)	Tongva	r	3.935
El Nayar Cora	('b',)	Tongva	eː	5.228
El Nayar Cora	('c',)	Tongva	x	3.8
El Nayar Cora	('c',)	Tongva	ʈ͡ʂ	4.058
El Nayar Cora	('e',)	Tongva	-	1.472
El Nayar Cora	('e',)	Tongva	a	2.836
El Nayar Cora	('ei̯',)	Tongva	uː	4.219
El Nayar Cora	('ei̯',)	Tongva	u	4.478
El Nayar Cora	('ei̯ː',)	Tongva	eː	4.701
El Nayar Cora	('ei̯ː',)	Tongva	ɑ̠	4.701
El Nayar Cora	('ei̯̯',)	Tongva	eː	4.701
El Nayar Cora	('ei̯̯',)	Tongva	ɑ̠	4.701
El Nayar Cora	('eː',)	Tongva	oː	2.68
El Nayar Cora	('e̠',)	Tongva	ɑ	3.913
El Nayar Cora	('e̠',)	Tongva	iː	4.689
El Nayar Cora	('h',)	Tongva	-	1.666
El Nayar Cora	('h',)	Tongva	x	4.097
El Nayar Cora	('i',)	Tongva	-	1.804
El Nayar Cora	('i',)	Tongva	i	2.461
El Nayar Cora	('iː',)	Tongva	-	3.866
El Nayar Cora	('iː',)	Tongva	m	4.641
El Nayar Cora	('i̠',)	Tongva	-	3.629
El Nayar Cora	('i̠',)	Tongva	eː	5.439
El Nayar Cora	('j',)	Tongva	o	2.686
El Nayar Cora	('j',)	Tongva	-	3.303
El Nayar Cora	('k',)	Tongva	-	1.923
El Nayar Cora	('k',)	Tongva	n	4.365
El Nayar Cora	('kʷ',)	Tongva	kʷ	3.629
El Nayar Cora	('kʷ',)	Tongva	eː	5.439
El Nayar Cora	('l',)	Tongva	eː	4.701
El Nayar Cora	('l',)	Tongva	ɑ̠	4.701
El Nayar Cora	('m',)	Tongva	m	2.022
El Nayar Cora	('m',)	Tongva	x	3.907
El Nayar Cora	('n',)	Tongva	n	2.428
El Nayar Cora	('n',)	Tongva	-	4.099
El Nayar Cora	('nʲ',)	Tongva	-	4.37
El Nayar Cora	('nʲ',)	Tongva	ŋ	4.37
El Nayar Cora	('p',)	Tongva	-	3.993
El Nayar Cora	('p',)	Tongva	ʦ	3.993
El Nayar Cora	('r',)	Tongva	-	2.677
El Nayar Cora	('r',)	Tongva	ʔ	3.503
El Nayar Cora	('s',)	Tongva	n	3.395
El Nayar Cora	('s',)	Tongva	r	3.535
El Nayar Cora	('t',)	Tongva	t	1.88
El Nayar Cora	('t',)	Tongva	-	2.441
El Nayar Cora	('tʲ',)	Tongva	t	2.312
El Nayar Cora	('tʲ',)	Tongva	-	4.142
El Nayar Cora	('u',)	Tongva	-	1.911
El Nayar Cora	('u',)	Tongva	o	4.178
El Nayar Cora	('u̠',)	Tongva	eː	4.701
El Nayar Cora	('u̠',)	Tongva	ɑ̠	4.701
El Nayar Cora	('u̯a',)	Tongva	eː	4.701
El Nayar Cora	('u̯a',)	Tongva	ɑ̠	4.701
El Nayar Cora	('u̯aː',)	Tongva	eː	4.701
El Nayar Cora	('u̯aː',)	Tongva	ɑ̠	4.701
El Nayar Cora	('v',)	Tongva	-	2.537
El Nayar Cora	('v',)	Tongva	x	5.181
El Nayar Cora	('w',)	Tongva	a	2.233
El Nayar Cora	('w',)	Tongva	-	2.812
El Nayar Cora	('y',)	Tongva	o	3.532
El Nayar Cora	('y',)	Tongva	a	4.912
El Nayar Cora	('ɑ',)	Tongva	-	3.48
El Nayar Cora	('ɑ',)	Tongva	eː	5.464
El Nayar Cora	('ɨ',)	Tongva	-	2.407
El Nayar Cora	('ɨ',)	Tongva	o	3.436
El Nayar Cora	('ɨi̯̯',)	Tongva	-	3.782
El Nayar Cora	('ɨi̯̯',)	Tongva	eː	5.333
El Nayar Cora	('ɨː',)	Tongva	eː	4.701
El Nayar Cora	('ɨː',)	Tongva	ɑ̠	4.701
El Nayar Cora	('ɯ',)	Tongva	eː	4.701
El Nayar Cora	('ɯ',)	Tongva	ɑ̠	4.701
El Nayar Cora	('ʃ',)	Tongva	-	2.652
El Nayar Cora	('ʃ',)	Tongva	x	3.806
El Nayar Cora	('ʔ',)	Tongva	-	1.666
El Nayar Cora	('ʔ',)	Tongva	p	2.823
El Nayar Cora	('ʦ',)	Tongva	-	3.878
El Nayar Cora	('ʦ',)	Tongva	m	4.395
El Nayar Cora	('ʧ',)	Tongva	x	3.632
El Nayar Cora	('ʧ',)	Tongva	r	3.982
El Nayar Cora	('-',)	Tubar	u̠	4.095
